Chart Recorder Data File Wed, Nov 24, 2021 1:44 PM
CH1 (V)  	CH2 (V)  
10.758896484	0.106933594
10.774511719	0.110839844
10.805742187	0.113769531
10.836972656	0.116210937
10.852587891	0.119628906
10.883818359	0.124511719
10.899433594	0.199707031
10.946279297	0.174804687
10.946279297	0.158691406
10.977509766	0.147460937
11.024355469	0.143554687
11.039970703	0.140136719
11.055585938	0.139160156
11.102431641	0.137695312
11.118046875	0.138183594
11.133662109	0.137207031
11.180507813	0.137695312
11.211738281	0.136230469
11.211738281	0.135742187
11.258583984	0.133789062
11.274199219	0.133300781
11.305429688	0.131347656
11.352275391	0.130371094
11.352275391	0.127929687
11.383505859	0.127929687
11.414736328	0.125488281
11.445966797	0.124023437
11.461582031	0.121582031
11.492812500	0.120117187
11.524042969	0.117675781
11.539658203	0.116699219
11.570888672	0.114257812
11.602119141	0.112792969
11.633349609	0.110351562
11.648964844	0.109863281
11.680195313	0.106933594
11.711425781	0.105468750
11.742656250	0.102539062
11.758271484	0.101562500
11.789501953	0.098632812
11.820732422	0.097167969
11.851962891	0.093750000
11.867578125	0.091796875
11.898808594	0.090820312
11.930039063	0.086914062
11.945654297	0.083984375
11.945654297	0.083007812
11.992500000	0.079589844
12.008115234	0.078125000
12.023730469	0.075683594
12.070576172	0.074218750
12.086191406	0.071289062
12.117421875	0.070312500
12.148652344	0.067871094
12.164267578	0.067382812
12.195498047	0.064453125
12.242343750	0.063964844
12.257958984	0.060546875
12.273574219	0.060058594
12.304804687	0.057617187
12.336035156	0.057128906
12.351650391	0.055175781
12.382880859	0.054687500
12.398496094	0.052734375
12.445341797	0.052734375
12.460957031	0.050292969
12.492187500	0.049804687
12.523417969	0.048339844
12.539033203	0.047851562
12.570263672	0.046386719
12.585878906	0.046386719
12.617109375	0.044921875
12.648339844	0.044433594
12.679570312	0.043457031
12.695185547	0.043457031
12.726416016	0.041992187
12.757646484	0.063476562
12.788876953	0.078613281
12.820107422	0.067382812
12.835722656	0.056640625
12.866953125	0.052246094
12.882568359	0.046875000
12.913798828	0.051269531
12.929414062	0.046386719
12.960644531	0.044433594
13.007490234	0.041992187
13.023105469	0.041503906
13.054335937	0.040527344
13.085566406	0.041015625
13.101181641	0.040039062
13.132412109	0.040527344
13.148027344	0.040039062
13.179257812	0.040527344
13.210488281	0.040039062
13.241718750	0.039550781
13.272949219	0.038574219
13.288564453	0.039062500
13.319794922	0.039550781
13.351025391	0.042480469
13.366640625	0.043945312
13.397871094	0.045898437
13.429101562	0.045410156
13.444716797	0.046386719
13.491562500	0.045898437
13.507177734	0.046386719
13.538408203	0.046875000
13.554023437	0.047851562
13.600869141	0.048339844
13.616484375	0.049316406
13.632099609	0.051269531
13.663330078	0.051269531
13.694560547	0.051269531
13.725791016	0.052734375
13.741406250	0.053222656
13.772636719	0.054687500
13.803867187	0.055664062
13.835097656	0.057128906
13.866328125	0.057617187
13.866328125	0.058105469
13.913173828	0.058593750
13.928789062	0.059570312
13.960019531	0.060546875
13.991250000	0.063476562
14.006865234	0.063964844
14.038095703	0.066406250
14.069326172	0.066894531
14.084941406	0.068359375
14.116171875	0.068847656
14.147402344	0.070800781
14.163017578	0.071289062
14.194248047	0.073242187
14.225478516	0.074218750
14.256708984	0.075683594
14.272324219	0.076660156
14.303554688	0.078613281
14.319169922	0.079589844
14.366015625	0.081054687
14.397246094	0.082031250
14.412861328	0.083496094
14.428476563	0.084960937
14.459707031	0.086425781
14.490937500	0.087890625
14.506552734	0.089843750
14.553398438	0.091308594
14.569013672	0.093750000
14.600244141	0.094726562
14.631474609	0.096679687
14.647089844	0.098144531
14.662705078	0.101074219
14.709550781	0.103515625
14.725166016	0.104980469
14.756396484	0.105957031
14.787626953	0.107910156
14.803242188	0.109863281
14.850087891	0.111816406
14.865703125	0.114257812
14.881318359	0.116699219
14.928164063	0.118164062
14.943779297	0.120605469
14.959394531	0.122558594
14.990625000	0.125000000
15.037470703	0.127441406
15.053085938	0.129882812
15.084316406	0.133789062
15.099931641	0.135742187
15.115546875	0.138183594
15.162392578	0.141601562
15.193623047	0.144042969
15.209238281	0.146972656
15.240468750	0.150878906
15.256083984	0.154296875
15.302929687	0.157714844
15.318544922	0.161132812
15.349775391	0.165527344
15.365390625	0.168945312
15.396621094	0.172363281
15.443466797	0.176269531
15.443466797	0.180175781
15.490312500	0.183593750
15.505927734	0.188476562
15.537158203	0.192382812
15.568388672	0.196289062
15.584003906	0.199707031
15.615234375	0.203613281
15.630849609	0.207519531
15.662080078	0.209960937
15.693310547	0.213867187
15.724541016	0.216308594
15.755771484	0.218750000
15.771386719	0.221191406
15.802617187	0.225097656
15.818232422	0.224609375
15.849462891	0.226074219
15.880693359	0.227539062
15.896308594	0.228515625
15.927539062	0.228515625
15.927539062	0.228515625
15.958769531	0.228515625
15.990000000	0.228027344
16.021230469	0.226562500
16.052460938	0.227050781
16.068076172	0.224121094
16.099306641	0.223144531
16.130537109	0.221191406
16.161767578	0.219238281
16.177382812	0.217285156
16.208613281	0.215820312
16.224228516	0.213378906
16.255458984	0.211425781
16.286689453	0.208496094
16.317919922	0.206542969
16.333535156	0.204101562
16.364765625	0.201171875
16.395996094	0.198730469
16.411611328	0.196289062
16.442841797	0.193847656
16.474072266	0.191894531
16.489687500	0.189453125
16.520917969	0.187500000
16.552148438	0.185546875
16.583378906	0.184082031
16.614609375	0.180175781
16.630224609	0.177246094
16.661455078	0.172851562
16.692685547	0.167968750
16.708300781	0.163574219
16.739531250	0.158691406
16.770761719	0.151855469
16.801992187	0.145019531
16.817607422	0.140136719
16.864453125	0.137207031
16.864453125	0.138183594
16.911298828	0.139648437
16.926914062	0.140136719
16.958144531	0.138671875
16.989375000	0.136230469
16.989375000	0.131835937
17.051835937	0.129394531
17.067451172	0.125976562
17.083066406	0.122558594
17.114296875	0.117675781
17.145527344	0.115234375
17.161142578	0.114746094
17.192373047	0.113769531
17.239218750	0.111328125
17.239218750	0.108886719
17.286064453	0.106445312
17.301679687	0.104492187
17.332910156	0.102050781
17.364140625	0.100097656
17.379755859	0.098144531
17.410986328	0.096679687
17.426601563	0.094726562
17.473447266	0.094726562
17.473447266	0.091796875
17.504677734	0.091796875
17.535908203	0.088867187
17.567138672	0.088378906
17.598369141	0.087402344
17.613984375	0.086425781
17.645214844	0.084960937
17.676445313	0.084472656
17.692060547	0.083496094
17.738906250	0.083007812
17.754521484	0.082031250
17.785751953	0.082519531
17.816982422	0.081542969
17.832597656	0.081542969
17.863828125	0.080566406
17.879443359	0.081542969
17.910673828	0.081054687
17.941904297	0.081054687
17.973134766	0.080566406
17.988750000	0.081542969
18.019980469	0.081054687
18.051210937	0.082519531
18.066826172	0.080566406
18.113671875	0.081542969
18.113671875	0.081054687
18.160517578	0.082519531
18.176132813	0.082031250
18.207363281	0.083984375
18.238593750	0.083496094
18.254208984	0.085449219
18.285439453	0.084960937
18.316669922	0.086914062
18.332285156	0.085937500
18.363515625	0.087890625
18.394746094	0.087402344
18.410361328	0.089355469
18.441591797	0.089355469
18.472822266	0.091796875
18.488437500	0.091796875
18.519667969	0.094726562
18.566513672	0.094726562
18.566513672	0.097167969
18.597744141	0.096191406
18.628974609	0.098632812
18.660205078	0.098632812
18.691435547	0.101562500
18.707050781	0.102050781
18.738281250	0.104492187
18.753896484	0.104492187
18.800742187	0.106933594
18.831972656	0.107910156
18.847587891	0.108886719
18.878818359	0.108886719
18.894433594	0.111816406
18.925664063	0.111328125
18.941279297	0.113769531
18.972509766	0.113769531
19.019355469	0.116699219
19.034970703	0.115234375
19.050585937	0.118164062
19.081816406	0.119140625
19.097431641	0.122070312
19.128662109	0.122558594
19.175507813	0.125488281
19.191123047	0.125976562
19.222353516	0.129394531
19.237968750	0.129394531
19.269199219	0.132324219
19.316044922	0.132812500
19.331660156	0.136230469
19.347275391	0.136718750
19.394121094	0.140136719
19.409736328	0.140625000
19.425351563	0.143554687
19.456582031	0.144042969
19.487812500	0.147949219
19.503427734	0.148437500
19.534658203	0.151367187
19.581503906	0.151855469
19.597119141	0.156250000
19.628349609	0.156738281
19.643964844	0.160156250
19.675195313	0.161621094
19.706425781	0.165039062
19.737656250	0.166015625
19.753271484	0.169921875
19.784501953	0.171386719
19.800117187	0.175292969
19.846962891	0.178710937
19.846962891	0.182617187
19.878193359	0.183105469
19.909423828	0.187011719
19.909423828	0.188476562
19.940654297	0.192871094
19.971884766	0.193847656
20.003115234	0.198730469
20.018730469	0.199707031
20.065576172	0.205566406
20.081191406	0.208984375
20.096806641	0.215332031
20.143652344	0.220214844
20.159267578	0.226074219
20.174882812	0.227539062
20.206113281	0.231445312
20.237343750	0.232910156
20.268574219	0.237792969
20.299804687	0.239257812
20.315419922	0.243652344
20.346650391	0.245605469
20.377880859	0.250488281
20.393496094	0.252929687
20.424726562	0.257812500
20.455957031	0.259765625
20.487187500	0.264160156
20.502802734	0.265625000
20.549648438	0.270507812
20.565263672	0.269042969
20.580878906	0.274414062
20.612109375	0.275878906
20.643339844	0.279296875
20.674570312	0.280273437
20.690185547	0.283203125
20.721416016	0.282714844
20.737031250	0.284667969
20.783876953	0.284667969
20.799492188	0.286132812
20.830722656	0.284667969
20.846337891	0.285644531
20.877568359	0.284179687
20.908798828	0.284667969
20.940029297	0.282714844
20.955644531	0.283203125
20.986875000	0.281250000
21.018105469	0.280761719
21.033720703	0.278808594
21.064951172	0.278320312
21.080566406	0.275878906
21.127412109	0.275390625
21.143027344	0.274414062
21.158642578	0.272949219
21.205488281	0.270019531
21.236718750	0.269042969
21.252333984	0.266601562
21.283564453	0.266113281
21.314794922	0.263671875
21.330410156	0.262207031
21.361640625	0.259765625
21.392871094	0.258789062
21.408486328	0.255859375
21.455332031	0.254882812
21.470947266	0.251953125
21.486562500	0.249511719
21.533408203	0.245605469
21.549023438	0.242675781
21.564638672	0.239257812
21.611484375	0.234863281
21.627099609	0.232421875
21.642714844	0.229492187
21.689560547	0.225585937
21.705175781	0.222167969
21.736406250	0.218261719
21.752021484	0.213378906
21.798867188	0.211425781
21.814482422	0.208496094
21.830097656	0.205078125
21.861328125	0.203125000
21.892558594	0.199707031
21.923789062	0.197753906
21.939404297	0.193359375
21.970634766	0.190917969
22.001865234	0.187011719
22.017480469	0.185058594
22.048710938	0.181640625
22.079941406	0.179687500
22.095556641	0.176269531
22.126787109	0.173339844
22.158017578	0.170410156
22.189248047	0.167968750
22.204863281	0.164550781
22.236093750	0.162109375
22.267324219	0.158691406
22.298554688	0.157226562
22.314169922	0.153808594
22.345400391	0.152343750
22.361015625	0.149414062
22.392246094	0.147949219
22.439091797	0.145507812
22.439091797	0.144042969
22.470322266	0.142089844
22.501552734	0.140625000
22.532783203	0.138671875
22.564013672	0.137207031
22.579628906	0.135742187
22.626474609	0.134277344
22.642089844	0.133300781
22.657705078	0.132324219
22.688935547	0.131347656
22.720166016	0.130371094
22.751396484	0.129394531
22.767011719	0.128417969
22.813857422	0.127441406
22.829472656	0.127441406
22.845087891	0.126464844
22.876318359	0.126464844
22.907548828	0.125000000
22.923164062	0.125488281
22.954394531	0.124511719
22.985625000	0.124511719
23.016855469	0.124023437
23.048085937	0.124511719
23.063701172	0.124511719
23.079316406	0.124511719
23.110546875	0.125000000
23.141777344	0.125488281
23.173007812	0.125976562
23.204238281	0.126464844
23.219853516	0.126953125
23.251083984	0.127441406
23.282314453	0.127929687
23.297929687	0.128417969
23.329160156	0.128906250
23.360390625	0.129882812
23.376005859	0.130371094
23.407236328	0.131347656
23.454082031	0.131835937
23.469697266	0.132812500
23.500927734	0.133789062
23.516542969	0.134765625
23.547773437	0.135742187
23.579003906	0.135742187
23.594619141	0.137207031
23.625849609	0.138671875
23.657080078	0.139160156
23.672695313	0.141113281
23.703925781	0.142578125
23.735156250	0.144042969
23.750771484	0.145507812
23.782001953	0.146972656
23.813232422	0.148437500
23.828847656	0.149902344
23.860078125	0.151855469
23.891308594	0.152832031
23.891308594	0.154785156
23.922539063	0.156250000
23.953769531	0.158203125
23.969384766	0.159667969
24.016230469	0.161132812
24.031845703	0.163085937
24.063076172	0.164550781
24.078691406	0.166992187
24.109921875	0.167968750
24.141152344	0.170410156
24.156767578	0.172363281
24.187998047	0.173339844
24.219228516	0.175781250
24.250458984	0.177246094
24.266074219	0.180175781
24.297304687	0.181640625
24.328535156	0.183593750
24.344150391	0.185546875
24.390996094	0.188476562
24.406611328	0.190429687
24.437841797	0.192871094
24.469072266	0.194824219
24.484687500	0.197753906
24.515917969	0.200195312
24.547148437	0.202636719
24.562763672	0.205078125
24.593994141	0.208007812
24.625224609	0.209960937
24.656455078	0.212890625
24.672070313	0.215820312
24.703300781	0.218261719
24.718916016	0.220703125
24.750146484	0.224121094
24.781376953	0.227050781
24.812607422	0.229980469
24.828222656	0.232910156
24.859453125	0.236328125
24.875068359	0.239746094
24.906298828	0.242675781
24.937529297	0.245605469
24.953144531	0.248535156
24.984375000	0.251953125
25.015605469	0.255371094
25.046835937	0.258789062
25.078066406	0.262695312
25.093681641	0.266113281
25.140527344	0.270019531
25.140527344	0.273437500
25.187373047	0.276855469
25.202988281	0.280761719
25.234218750	0.284667969
25.249833984	0.286132812
25.296679687	0.291503906
25.312294922	0.294433594
25.343525391	0.297363281
25.359140625	0.299804687
25.390371094	0.302734375
25.405986328	0.304199219
25.468447266	0.308105469
25.468447266	0.310546875
25.499677734	0.312988281
25.530908203	0.314453125
25.546523437	0.315917969
25.577753906	0.316894531
25.608984375	0.319335937
25.640214844	0.320800781
25.655830078	0.321289062
25.687060547	0.321777344
25.718291016	0.323730469
25.749521484	0.323730469
25.765136719	0.324218750
25.796367187	0.324218750
25.811982422	0.323730469
25.843212891	0.323242187
25.858828125	0.324218750
25.905673828	0.324218750
25.921289062	0.324218750
25.952519531	0.322753906
25.968134766	0.324218750
25.999365234	0.323730469
26.030595703	0.323730469
26.061826172	0.322753906
26.093056641	0.323242187
26.108671875	0.321777344
26.139902344	0.321289062
26.155517578	0.319824219
26.186748047	0.319335937
26.217978516	0.318359375
26.249208984	0.317871094
26.264824219	0.315917969
26.296054687	0.314941406
26.311669922	0.312500000
26.358515625	0.311035156
26.374130859	0.308105469
26.389746094	0.306640625
26.436591797	0.302246094
26.452207031	0.300292969
26.499052734	0.297363281
26.499052734	0.296386719
26.530283203	0.292968750
26.561513672	0.291503906
26.577128906	0.287597656
26.623974609	0.286132812
26.639589844	0.282714844
26.670820312	0.280273437
26.702050781	0.277343750
26.717666016	0.274902344
26.748896484	0.320800781
26.764511719	0.300292969
26.811357422	0.283203125
26.826972656	0.274414062
26.858203125	0.267089844
26.873818359	0.263671875
26.905048828	0.258300781
26.936279297	0.256347656
26.951894531	0.252441406
26.983125000	0.250000000
27.014355469	0.246093750
27.029970703	0.244140625
27.076816406	0.240234375
27.092431641	0.238281250
27.123662109	0.234863281
27.154892578	0.231933594
27.170507812	0.228515625
27.201738281	0.226074219
27.232968750	0.219238281
27.248583984	0.227050781
27.279814453	0.220703125
27.311044922	0.216796875
27.342275391	0.212402344
27.357890625	0.210449219
27.389121094	0.207519531
27.404736328	0.205566406
27.435966797	0.202636719
27.467197266	0.201660156
27.498427734	0.198730469
27.514042969	0.197753906
27.545273438	0.195312500
27.576503906	0.194335937
27.592119141	0.192382812
27.623349609	0.190917969
27.670195312	0.188964844
27.685810547	0.187500000
27.701425781	0.185058594
27.732656250	0.184570312
27.763886719	0.182617187
27.795117188	0.181152344
27.810732422	0.179199219
27.841962891	0.178710937
27.857578125	0.175781250
27.873193359	0.175292969
27.904423828	0.174804687
27.920039062	0.174804687
27.966884766	0.175292969
27.982500000	0.176269531
27.998115234	0.174804687
28.029345703	0.174804687
28.076191406	0.173339844
28.091806641	0.173828125
28.107421875	0.174316406
28.138652344	0.174804687
28.169882812	0.173828125
28.185498047	0.174316406
28.216728516	0.173828125
28.247958984	0.173828125
28.279189453	0.173339844
28.310419922	0.173339844
28.326035156	0.172851562
28.341650391	0.165527344
28.388496094	0.168457031
28.404111328	0.171386719
28.435341797	0.172851562
28.466572266	0.174804687
28.482187500	0.175781250
28.513417969	0.177246094
28.544648438	0.177246094
28.560263672	0.178710937
28.591494141	0.179199219
28.622724609	0.180175781
28.653955078	0.181152344
28.669570312	0.183105469
28.700800781	0.184082031
28.732031250	0.185546875
28.763261719	0.186523437
28.778876953	0.188476562
28.810107422	0.189453125
28.825722656	0.190429687
28.856953125	0.191894531
28.888183594	0.193847656
28.919414062	0.194824219
28.935029297	0.196289062
28.950644531	0.197265625
28.997490234	0.199707031
29.013105469	0.200195312
29.059951172	0.202636719
29.075566406	0.204589844
29.091181641	0.206542969
29.122412109	0.206542969
29.153642578	0.209960937
29.184873047	0.212402344
29.200488281	0.214843750
29.231718750	0.215332031
29.262949219	0.218750000
29.294179687	0.220703125
29.309794922	0.223144531
29.341025391	0.224609375
29.372255859	0.227050781
29.387871094	0.227539062
29.419101562	0.231445312
29.450332031	0.233398437
29.465947266	0.235839844
29.512792969	0.238281250
29.512792969	0.240722656
29.559638672	0.242187500
29.575253906	0.245605469
29.590869141	0.247558594
29.637714844	0.250488281
29.668945312	0.251953125
29.684560547	0.255371094
29.715791016	0.257324219
29.731406250	0.260742187
29.762636719	0.262207031
29.793867187	0.267089844
29.809482422	0.270019531
29.840712891	0.273925781
29.856328125	0.277343750
29.903173828	0.279785156
29.918789063	0.283691406
29.950019531	0.286621094
29.981250000	0.289550781
