Chart Recorder Data File Wed, Nov 24, 2021 1:36 PM
CH1 (V)  	CH2 (V)  
15.787001953	0.076171875
15.818232422	0.076171875
15.833847656	0.076660156
15.865078125	0.076660156
15.880693359	0.076171875
15.911923828	0.075195312
15.927539062	0.074218750
15.943154297	0.073242187
15.990000000	0.071777344
16.005615234	0.070312500
16.036845703	0.069335937
16.052460938	0.067382812
16.083691406	0.066894531
16.114921875	0.065429687
16.146152344	0.063476562
16.177382812	0.061523437
16.192998047	0.060546875
16.224228516	0.058105469
16.239843750	0.057617187
16.271074219	0.055664062
16.302304688	0.054687500
16.333535156	0.052734375
16.349150391	0.051757812
16.380380859	0.050292969
16.411611328	0.049316406
16.427226562	0.046875000
16.458457031	0.045898437
16.489687500	0.042968750
16.520917969	0.042480469
16.536533203	0.040039062
16.567763672	0.039062500
16.598994141	0.036621094
16.614609375	0.035156250
16.645839844	0.033203125
16.677070312	0.030273437
16.692685547	0.028320312
16.723916016	0.027343750
16.755146484	0.025878906
16.770761719	0.024902344
16.817607422	0.023437500
16.833222656	0.022460937
16.864453125	0.020507812
16.880068359	0.020507812
16.911298828	0.018554687
16.942529297	0.018066406
16.958144531	0.016601562
16.989375000	0.016113281
17.020605469	0.014160156
17.051835937	0.014160156
17.067451172	0.012695312
17.114296875	0.012695312
17.114296875	0.011230469
17.145527344	0.010742187
17.176757812	0.009277344
17.207988281	0.009277344
17.239218750	0.007812500
17.254833984	0.008300781
17.301679687	0.006347656
17.317294922	0.006835937
17.348525391	0.004394531
17.364140625	0.004882812
17.379755859	0.003906250
17.426601563	0.004882812
17.442216797	0.003906250
17.473447266	0.003906250
17.489062500	0.003417969
17.520292969	0.003906250
17.551523437	0.002441406
17.582753906	0.002929687
17.598369141	0.001953125
17.645214844	0.002929687
17.660830078	0.001953125
17.676445313	0.002929687
17.723291016	0.001953125
17.738906250	0.002441406
17.770136719	0.001953125
17.801367187	0.002929687
17.816982422	0.001953125
17.848212891	0.003417969
17.863828125	0.001953125
17.895058594	0.003417969
17.926289063	0.001953125
17.957519531	0.002929687
17.973134766	0.001953125
18.019980469	0.003417969
18.019980469	0.002441406
18.066826172	0.003417969
18.082441406	0.002929687
18.098056641	0.003906250
18.144902344	0.003417969
18.160517578	0.004394531
18.207363281	0.003417969
18.222978516	0.004882812
18.254208984	0.004394531
18.269824219	0.005859375
18.301054687	0.004882812
18.332285156	0.006347656
18.347900391	0.005371094
18.379130859	0.006347656
18.410361328	0.006347656
18.425976563	0.008300781
18.457207031	0.006835937
18.488437500	0.008789062
18.504052734	0.007812500
18.535283203	0.009765625
18.566513672	0.008789062
18.597744141	0.010253906
18.628974609	0.009277344
18.644589844	0.010742187
18.675820313	0.009765625
18.707050781	0.011718750
18.722666016	0.010253906
18.753896484	0.012695312
18.785126953	0.011718750
18.800742187	0.013671875
18.847587891	0.012695312
18.847587891	0.014648437
18.878818359	0.013671875
18.925664063	0.015625000
18.941279297	0.014648437
18.972509766	0.016601562
18.988125000	0.016113281
19.019355469	0.018066406
19.034970703	0.017578125
19.066201172	0.019531250
19.097431641	0.018066406
19.128662109	0.020507812
19.144277344	0.020019531
19.191123047	0.022460937
19.206738281	0.021972656
19.237968750	0.023925781
19.253583984	0.022949219
19.300429687	0.025390625
19.316044922	0.024414062
19.347275391	0.026855469
19.362890625	0.025878906
19.394121094	0.028320312
19.409736328	0.027832031
19.440966797	0.030273437
19.472197266	0.029296875
19.487812500	0.031738281
19.519042969	0.031250000
19.550273437	0.034179687
19.581503906	0.033691406
19.612734375	0.033691406
19.628349609	0.034667969
19.659580078	0.037597656
19.675195313	0.037597656
19.722041016	0.040527344
19.737656250	0.040527344
19.768886719	0.043457031
19.784501953	0.043457031
19.815732422	0.046386719
19.846962891	0.046875000
19.862578125	0.049316406
19.878193359	0.049804687
19.909423828	0.053222656
19.925039062	0.053222656
19.956269531	0.056152344
19.987500000	0.057128906
20.018730469	0.060058594
20.049960937	0.061035156
20.065576172	0.064941406
20.096806641	0.065429687
20.112421875	0.068847656
20.143652344	0.069824219
20.190498047	0.073242187
20.206113281	0.074218750
20.237343750	0.077636719
20.252958984	0.078613281
20.284189453	0.082031250
20.315419922	0.083007812
20.331035156	0.086425781
20.346650391	0.087402344
20.393496094	0.090820312
20.409111328	0.091796875
20.440341797	0.094726562
20.471572266	0.094726562
20.487187500	0.097656250
20.534033203	0.097656250
20.549648438	0.099609375
20.565263672	0.099121094
20.596494141	0.100585937
20.627724609	0.100585937
20.658955078	0.102539062
20.674570312	0.101562500
20.721416016	0.102539062
20.721416016	0.101562500
20.768261719	0.102539062
20.783876953	0.101074219
20.815107422	0.101074219
20.830722656	0.100097656
20.861953125	0.100097656
20.893183594	0.098632812
20.924414062	0.098632812
20.940029297	0.096679687
20.971259766	0.097656250
20.986875000	0.095703125
21.033720703	0.096191406
21.049335938	0.094238281
21.080566406	0.094238281
21.096181641	0.092285156
21.127412109	0.093261719
21.158642578	0.091796875
21.189873047	0.094238281
21.205488281	0.091308594
21.236718750	0.089355469
21.267949219	0.085937500
21.299179688	0.085449219
21.314794922	0.082519531
21.346025391	0.082031250
21.377255859	0.079101562
21.408486328	0.078125000
21.424101562	0.074707031
21.455332031	0.073730469
21.470947266	0.071289062
21.502177734	0.069824219
21.533408203	0.066894531
21.564638672	0.065917969
21.595869141	0.063476562
21.611484375	0.061523437
21.642714844	0.058593750
21.658330078	0.057617187
21.689560547	0.055175781
21.720791016	0.054687500
21.752021484	0.051269531
21.767636719	0.050781250
21.798867188	0.048828125
21.830097656	0.047851562
21.861328125	0.046386719
21.876943359	0.045410156
21.908173828	0.043457031
21.923789062	0.042968750
21.955019531	0.039550781
21.970634766	0.039550781
22.001865234	0.037597656
22.048710938	0.037109375
22.048710938	0.033691406
22.079941406	0.033691406
22.111171875	0.031738281
22.142402344	0.030761719
22.158017578	0.029296875
22.189248047	0.028808594
22.236093750	0.027343750
22.251708984	0.027343750
22.267324219	0.025878906
22.298554688	0.025878906
22.329785156	0.024414062
22.345400391	0.024902344
22.376630859	0.023437500
22.407861328	0.023437500
22.423476562	0.022460937
22.470322266	0.022460937
22.485937500	0.020996094
22.517167969	0.021484375
22.532783203	0.020019531
22.564013672	0.020507812
22.595244141	0.019531250
22.610859375	0.019531250
22.657705078	0.019042969
22.673320312	0.018554687
22.704550781	0.018554687
22.735781250	0.018066406
22.751396484	0.017578125
22.782626953	0.018066406
22.813857422	0.017089844
22.829472656	0.017578125
22.860703125	0.017089844
22.891933594	0.017578125
22.907548828	0.017089844
22.954394531	0.017578125
22.954394531	0.015625000
22.985625000	0.017089844
23.032470703	0.014160156
23.048085937	0.016113281
23.079316406	0.016113281
23.094931641	0.017089844
23.126162109	0.017089844
23.157392578	0.018066406
23.173007812	0.017578125
23.219853516	0.018554687
23.235468750	0.018066406
23.251083984	0.019042969
23.297929687	0.018554687
23.313544922	0.019531250
23.344775391	0.019531250
23.376005859	0.020019531
23.391621094	0.019531250
23.407236328	0.020507812
23.454082031	0.020507812
23.469697266	0.021484375
23.500927734	0.021484375
23.532158203	0.022460937
23.563388672	0.021972656
23.594619141	0.023437500
23.594619141	0.023437500
23.625849609	0.024414062
23.657080078	0.023925781
23.688310547	0.024902344
23.719541016	0.025390625
23.750771484	0.025390625
23.766386719	0.025878906
23.797617187	0.027343750
23.828847656	0.027343750
23.844462891	0.027832031
23.875693359	0.028320312
23.891308594	0.030273437
23.906923828	0.030273437
23.938154297	0.031250000
23.969384766	0.031250000
23.985000000	0.032714844
24.016230469	0.033203125
24.047460937	0.033691406
24.078691406	0.033691406
24.094306641	0.036132812
24.109921875	0.035644531
24.141152344	0.037109375
24.172382813	0.036621094
24.203613281	0.038085937
24.219228516	0.038574219
24.250458984	0.040039062
24.281689453	0.040039062
24.312919922	0.041992187
24.344150391	0.042480469
24.359765625	0.043457031
24.390996094	0.044433594
24.406611328	0.045898437
24.453457031	0.046386719
24.469072266	0.047851562
24.500302734	0.048828125
24.515917969	0.050292969
24.547148437	0.051269531
24.578378906	0.053222656
24.609609375	0.054199219
24.625224609	0.056640625
24.656455078	0.057128906
24.687685547	0.059082031
24.703300781	0.060546875
24.718916016	0.062500000
24.765761719	0.063964844
24.796992187	0.065917969
24.812607422	0.067382812
24.828222656	0.069824219
24.875068359	0.071289062
24.906298828	0.074218750
24.921914063	0.075195312
24.937529297	0.078125000
24.984375000	0.079101562
25.015605469	0.082031250
25.031220703	0.083496094
25.046835937	0.084960937
25.078066406	0.086914062
25.109296875	0.089843750
25.124912109	0.091308594
25.156142578	0.094238281
25.202988281	0.095214844
25.218603516	0.097656250
25.249833984	0.098144531
25.265449219	0.101074219
25.296679687	0.102539062
25.312294922	0.105468750
25.343525391	0.106445312
25.374755859	0.108398437
25.421601563	0.109863281
25.437216797	0.112304687
25.452832031	0.112792969
25.468447266	0.114257812
25.515292969	0.115234375
25.530908203	0.116210937
25.562138672	0.117187500
25.593369141	0.118164062
25.624599609	0.118652344
25.640214844	0.119628906
25.655830078	0.119140625
25.702675781	0.126953125
25.718291016	0.124511719
25.765136719	0.123535156
25.780751953	0.122070312
25.796367187	0.121093750
25.811982422	0.120605469
25.843212891	0.121093750
25.874443359	0.120605469
25.890058594	0.121093750
25.936904297	0.120117187
25.952519531	0.120117187
25.983750000	0.119628906
26.014980469	0.118652344
26.030595703	0.117675781
26.061826172	0.118652344
26.093056641	0.117675781
26.124287109	0.117675781
26.139902344	0.116699219
26.171132812	0.116210937
26.202363281	0.114257812
26.233593750	0.113769531
26.249208984	0.111816406
26.280439453	0.110839844
26.311669922	0.108398437
26.342900391	0.107421875
26.342900391	0.104980469
26.389746094	0.103515625
26.405361328	0.101074219
26.436591797	0.099121094
26.452207031	0.097167969
26.483437500	0.097167969
26.530283203	0.094726562
26.530283203	0.093750000
26.561513672	0.091796875
26.592744141	0.091308594
26.623974609	0.088867187
26.655205078	0.088378906
26.670820312	0.085449219
26.702050781	0.085449219
26.748896484	0.083496094
26.748896484	0.082519531
26.780126953	0.080566406
26.811357422	0.079101562
26.842587891	0.077148437
26.873818359	0.076171875
26.889433594	0.073242187
26.920664062	0.073242187
26.936279297	0.069824219
26.967509766	0.069335937
26.998740234	0.066894531
27.029970703	0.065917969
27.045585938	0.063476562
27.061201172	0.063476562
27.108046875	0.062011719
27.123662109	0.060058594
27.154892578	0.057617187
27.186123047	0.057128906
27.217353516	0.054687500
27.232968750	0.054199219
27.264199219	0.052734375
27.311044922	0.052246094
27.311044922	0.050292969
27.342275391	0.050292969
27.373505859	0.048339844
27.389121094	0.048828125
27.435966797	0.046875000
27.435966797	0.046875000
27.467197266	0.045410156
27.498427734	0.045410156
27.545273438	0.043945312
27.560888672	0.043945312
27.576503906	0.042480469
27.607734375	0.042480469
27.623349609	0.040527344
27.670195312	0.040527344
27.685810547	0.039062500
27.717041016	0.039550781
27.732656250	0.038085937
27.779501953	0.038574219
27.795117188	0.036621094
27.826347656	0.037109375
27.857578125	0.036621094
27.873193359	0.037597656
27.873193359	0.036132812
27.904423828	0.037597656
27.935654297	0.036132812
27.951269531	0.036132812
27.982500000	0.035156250
28.029345703	0.039062500
28.044960938	0.037109375
28.060576172	0.037109375
28.091806641	0.035156250
28.107421875	0.035644531
28.154267578	0.034667969
28.169882812	0.035644531
28.201113281	0.034667969
28.232343750	0.035156250
28.263574219	0.034667969
28.279189453	0.035644531
28.310419922	0.034667969
28.341650391	0.035644531
28.357265625	0.034667969
28.388496094	0.035644531
28.419726562	0.034667969
28.435341797	0.036621094
28.466572266	0.035644531
28.497802734	0.037109375
28.513417969	0.036132812
28.544648438	0.037597656
28.575878906	0.037109375
28.591494141	0.038574219
28.622724609	0.037597656
28.653955078	0.039550781
28.685185547	0.038574219
28.700800781	0.040527344
28.732031250	0.039062500
28.763261719	0.041015625
28.794492188	0.040039062
28.825722656	0.041992187
28.841337891	0.041015625
28.872568359	0.042968750
28.903798828	0.042480469
28.919414062	0.043945312
28.935029297	0.042968750
28.981875000	0.045410156
28.997490234	0.044433594
29.013105469	0.046386719
29.059951172	0.045898437
29.075566406	0.047851562
29.106796875	0.047363281
29.138027344	0.049316406
29.153642578	0.048828125
29.184873047	0.051269531
29.216103516	0.050292969
29.231718750	0.052734375
29.262949219	0.052246094
29.294179687	0.054687500
29.325410156	0.055664062
29.356640625	0.058105469
29.372255859	0.058593750
29.387871094	0.060546875
29.434716797	0.059570312
29.450332031	0.061523437
29.481562500	0.061035156
29.512792969	0.060546875
29.528408203	0.055175781
29.559638672	0.061523437
29.575253906	0.068847656
29.606484375	0.072265625
29.637714844	0.071777344
29.668945312	0.073730469
29.700175781	0.073730469
